history_date,entry_id,entry_name,entry_sink_value,entry_faucet_value
2025-03-06,1000035.0,Caldari Navy,0.0,51145888810.0
2025-03-06,1000051.0,Republic Fleet,0.0,58983999960.0
2025-03-06,1000054.0,Republic Security Services,0.0,22739275650.0
2025-03-06,1000082.0,Ministry of Internal Order,0.0,28303968810.0
2025-03-06,1000084.0,Amarr Navy,0.0,78595999960.0
2025-03-06,1000120.0,Federation Navy,0.0,32130138830.0
2025-03-06,1000121.0,Federal Intelligence Office,0.0,35330299760.0
2025-03-06,1000438.0,Deathless Custodians,0.0,5428888790.0
2025-03-07,-66.0,Structure Module (Market),-44200000000.0,6400000000.0
2025-03-07,-41.0,Planetary Industry (Market),-92992872.75,0.0
2025-03-07,-25.0,Asteroid (Market),0.0,3455854317.7
2025-03-07,-17.0,Commodity (Market),-19325116957.28,1483827361285.59
2025-03-07,-16.0,Skill (Market),-130355497590.0,0.0
2025-03-07,-9.0,Blueprint (Market),-232746122092.0,0.0
2025-03-07,-7.0,Module (Market),-7780070.0,0.0
2025-03-07,13.0,Office Rental Fee,-31746117032.0,0.0
2025-03-07,15.0,Repair Bill,-6102567876.0,52812170.0
2025-03-07,19.0,Insurance,-75291425853.0,198936741048.0
2025-03-07,26.0,LP Store,-721059159700.0,0.0
2025-03-07,27.0,Agent Location Services,-31890000.0,0.0
2025-03-07,33.0,Agent Mission Reward,-362566683.0,115492477720.0
2025-03-07,35.0,CSPA,-22246996.0,0.0
2025-03-07,39.0,Corporation Registration Fee,-460742400.0,345556800.0
2025-03-07,40.0,Corporation Logo Change Cost,-3700.0,0.0
2025-03-07,41.0,Release Of Impounded Property,-2144400.0,0.0
2025-03-07,46.0,Brokers Fee,-387191139752.0,0.0
2025-03-07,48.0,Alliance Registration Fee,-12000000000.0,6000000000.0
2025-03-07,49.0,War Fee,-1400000000.0,0.0
2025-03-07,50.0,Alliance Maintainance Fee,-800000000.0,0.0
2025-03-07,51.0,Contraband Fine,-1248870.0,0.0
2025-03-07,54.0,Transaction Tax,-751087986668.0,0.0
2025-03-07,55.0,Jump Clone Installation Fee,-2497500000.0,0.0
2025-03-07,56.0,Manufacturing,-389627474451.0,0.0
2025-03-07,57.0,Researching Technology,-2268176091.0,0.0
2025-03-07,58.0,Researching Time Productivity,-29886221996.0,0.0
2025-03-07,59.0,Researching Material Productivity,-59527305669.0,0.0
2025-03-07,60.0,Copying,-6494018071.0,0.0
2025-03-07,72.0,Contract Brokers Fee,-14677320624.0,0.0
2025-03-07,73.0,Contract Sales Tax,-9469450469.0,0.0
2025-03-07,80.0,Contract Brokers Fee (corp),-1504335153.0,0.0
2025-03-07,85.0,Bounty Prizes,0.0,1632328920170.0
2025-03-07,86.0,Advertisement Listing Fee,-378750000.0,0.0
2025-03-07,87.0,Medal Creation,-60000000.0,0.0
2025-03-07,88.0,Medal Issued,-120000000.0,0.0
2025-03-07,96.0,Planetary Import Tax,-1316483277.0,0.0
2025-03-07,97.0,Planetary Export Tax,-4636907908.0,0.0
2025-03-07,98.0,Planetary Construction,-19066930000.0,0.0
2025-03-07,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,571402867200.0
2025-03-07,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,85395875505.01
2025-03-07,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,300229676203.0
2025-03-07,101.0,Bounty Surcharge,-587409181.0,0.0
2025-03-07,114.0,War ally contract,-40000000.0,0.0
2025-03-07,117.0,Security Processing Fee,-2100000000.0,0.0
2025-03-07,120.0,Industry Job Tax,-1867940828.0,0.0
2025-03-07,123.0,Asset Safety recovery Tax,-50571063338.0,0.0
2025-03-07,125.0,Project Discovery reward,0.0,31575791352.0
2025-03-07,127.0,Reprocessing Tax,-1945135860.0,0.0
2025-03-07,128.0,Jump Clone Activation Fee,-11373300000.0,0.0
2025-03-07,135.0,Reactions,-77864730930.0,0.0
2025-03-07,141.0,Skill Purchase,-284357803600.0,0.0
2025-03-07,145.0,Hypernet Relay Tax,-285434631545.0,0.0
2025-03-07,147.0,Redeemed ISK token,0.0,3332757500.0
2025-03-07,149.0,SCC surcharge,-76253467114.0,0.0
2025-03-07,155.0,ESS Main Bank Autopayment,0.0,868541055975.0
2025-03-07,156.0,First Day ISK Bonus,0.0,188500000.0
2025-03-07,1000034.0,House of Records,0.0,22203359410.0
2025-03-07,1000035.0,Caldari Navy,0.0,51802000000.0
2025-03-07,1000051.0,Republic Fleet,0.0,77996131400.0
2025-03-07,1000054.0,Republic Security Services,0.0,16833378650.0
2025-03-07,1000082.0,Ministry of Internal Order,0.0,26371393450.0
2025-03-07,1000084.0,Amarr Navy,0.0,105811000000.0
2025-03-07,1000120.0,Federation Navy,0.0,59205000000.0
2025-03-07,1000121.0,Federal Intelligence Office,0.0,41882927760.0
2025-03-07,1000438.0,Deathless Custodians,0.0,2800000000.0
2025-03-08,-66.0,Structure Module (Market),-40100000000.0,33500000000.0
2025-03-08,-41.0,Planetary Industry (Market),-336296910.34,0.0
2025-03-08,-25.0,Asteroid (Market),0.0,1856492250.0
2025-03-08,-17.0,Commodity (Market),-22914478521.32,2090334571000.61
2025-03-08,-16.0,Skill (Market),-128229489090.0,0.0
2025-03-08,-9.0,Blueprint (Market),-224304223324.79,0.0
2025-03-08,-7.0,Module (Market),-9100070.0,0.0
2025-03-08,13.0,Office Rental Fee,-39589187581.0,0.0
2025-03-08,15.0,Repair Bill,-6714088332.0,21559128.0
2025-03-08,19.0,Insurance,-52840406077.0,173572103249.0
2025-03-08,26.0,LP Store,-491776312400.0,0.0
2025-03-08,27.0,Agent Location Services,-50755000.0,0.0
2025-03-08,33.0,Agent Mission Reward,-340834455.0,117849091078.0
2025-03-08,35.0,CSPA,-31960251.0,0.0
2025-03-08,39.0,Corporation Registration Fee,-735908000.0,583927000.0
2025-03-08,40.0,Corporation Logo Change Cost,-6100.0,0.0
2025-03-08,41.0,Release Of Impounded Property,-89721419.0,0.0
2025-03-08,46.0,Brokers Fee,-480064164339.0,0.0
2025-03-08,48.0,Alliance Registration Fee,-3000000000.0,1000000000.0
2025-03-08,49.0,War Fee,-600000000.0,0.0
2025-03-08,50.0,Alliance Maintainance Fee,-786000000.0,0.0
2025-03-08,51.0,Contraband Fine,-2004750.0,0.0
2025-03-08,54.0,Transaction Tax,-846288844987.0,0.0
2025-03-08,55.0,Jump Clone Installation Fee,-2656800000.0,0.0
2025-03-08,56.0,Manufacturing,-335014666063.0,0.0
2025-03-08,57.0,Researching Technology,-3090548136.0,0.0
2025-03-08,58.0,Researching Time Productivity,-32104587829.0,0.0
2025-03-08,59.0,Researching Material Productivity,-79558305281.0,0.0
2025-03-08,60.0,Copying,-10651374788.0,0.0
2025-03-08,72.0,Contract Brokers Fee,-17201509246.0,0.0
2025-03-08,73.0,Contract Sales Tax,-12567488454.0,0.0
2025-03-08,80.0,Contract Brokers Fee (corp),-3835451450.0,0.0
2025-03-08,85.0,Bounty Prizes,0.0,1637813043815.0
2025-03-08,86.0,Advertisement Listing Fee,-281750000.0,0.0
2025-03-08,87.0,Medal Creation,-65000000.0,0.0
2025-03-08,88.0,Medal Issued,-410000000.0,0.0
2025-03-08,96.0,Planetary Import Tax,-1278195974.0,0.0
2025-03-08,97.0,Planetary Export Tax,-5473150532.0,0.0
2025-03-08,98.0,Planetary Construction,-26276060000.0,0.0
2025-03-08,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,593286975125.43
2025-03-08,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,83386639432.01
2025-03-08,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,285618067950.0
2025-03-08,101.0,Bounty Surcharge,-463200550.0,0.0
2025-03-08,117.0,Security Processing Fee,-2658000000.0,0.0
2025-03-08,120.0,Industry Job Tax,-2492725633.0,0.0
2025-03-08,123.0,Asset Safety recovery Tax,-50109726932.0,0.0
2025-03-08,125.0,Project Discovery reward,0.0,32752164756.0
2025-03-08,127.0,Reprocessing Tax,-2082358214.0,0.0
2025-03-08,128.0,Jump Clone Activation Fee,-12446100000.0,0.0
2025-03-08,135.0,Reactions,-107314382006.0,0.0
2025-03-08,141.0,Skill Purchase,-368521877100.0,0.0
2025-03-08,145.0,Hypernet Relay Tax,-346466254379.0,0.0
2025-03-08,147.0,Redeemed ISK token,0.0,3740590000.0
2025-03-08,149.0,SCC surcharge,-77171703785.0,0.0
2025-03-08,155.0,ESS Main Bank Autopayment,0.0,854031475097.0
2025-03-08,156.0,First Day ISK Bonus,0.0,242000000.0
2025-03-08,1000034.0,House of Records,0.0,43311356790.0
2025-03-08,1000035.0,Caldari Navy,0.0,45579000000.0
2025-03-08,1000051.0,Republic Fleet,0.0,100477111980.0
2025-03-08,1000054.0,Republic Security Services,0.0,37117061480.0
2025-03-08,1000082.0,Ministry of Internal Order,0.0,30957545790.0
2025-03-08,1000084.0,Amarr Navy,0.0,85395000000.0
2025-03-08,1000120.0,Federation Navy,0.0,55373000000.0
2025-03-08,1000121.0,Federal Intelligence Office,0.0,49671916070.0
2025-03-08,1000438.0,Deathless Custodians,0.0,1175000000.0
2025-03-09,-66.0,Structure Module (Market),-39100000000.0,34000000000.0
2025-03-09,-41.0,Planetary Industry (Market),-626050386.15,0.0
2025-03-09,-25.0,Asteroid (Market),0.0,3544157185.0
2025-03-09,-17.0,Commodity (Market),-25212353791.61,1404750545586.97
2025-03-09,-16.0,Skill (Market),-181317065440.0,0.0
2025-03-09,-9.0,Blueprint (Market),-267735596435.0,0.0
2025-03-09,-7.0,Module (Market),-9920220.0,0.0
2025-03-09,13.0,Office Rental Fee,-25037578999.0,0.0
2025-03-09,15.0,Repair Bill,-7779530116.0,7772755.0
2025-03-09,19.0,Insurance,-67813940344.0,204862631453.0
2025-03-09,26.0,LP Store,-533327685500.0,0.0
2025-03-09,27.0,Agent Location Services,-35550000.0,0.0
2025-03-09,33.0,Agent Mission Reward,-436953437.0,127434574857.0
2025-03-09,35.0,CSPA,-41895184.0,0.0
2025-03-09,39.0,Corporation Registration Fee,-697512800.0,556730400.0
2025-03-09,40.0,Corporation Logo Change Cost,-5900.0,0.0
2025-03-09,41.0,Release Of Impounded Property,-102236224.0,0.0
2025-03-09,46.0,Brokers Fee,-431724873585.0,0.0
2025-03-09,48.0,Alliance Registration Fee,-8000000000.0,5000000000.0
2025-03-09,49.0,War Fee,-1200000000.0,0.0
2025-03-09,50.0,Alliance Maintainance Fee,-1056000000.0,0.0
2025-03-09,51.0,Contraband Fine,-1550450.0,0.0
2025-03-09,54.0,Transaction Tax,-839800254897.0,0.0
2025-03-09,55.0,Jump Clone Installation Fee,-2760300000.0,0.0
2025-03-09,56.0,Manufacturing,-360849485710.0,0.0
2025-03-09,57.0,Researching Technology,-2728745952.0,0.0
2025-03-09,58.0,Researching Time Productivity,-51187430085.0,0.0
2025-03-09,59.0,Researching Material Productivity,-107582936662.0,0.0
2025-03-09,60.0,Copying,-6998267307.0,0.0
2025-03-09,72.0,Contract Brokers Fee,-19329028384.0,0.0
2025-03-09,73.0,Contract Sales Tax,-11663392957.0,0.0
2025-03-09,80.0,Contract Brokers Fee (corp),-3107293255.0,0.0
2025-03-09,85.0,Bounty Prizes,0.0,1797652564101.0
2025-03-09,86.0,Advertisement Listing Fee,-319500000.0,0.0
2025-03-09,87.0,Medal Creation,-75000000.0,0.0
2025-03-09,88.0,Medal Issued,-200000000.0,0.0
2025-03-09,96.0,Planetary Import Tax,-1297832104.0,0.0
2025-03-09,97.0,Planetary Export Tax,-5358971381.0,0.0
2025-03-09,98.0,Planetary Construction,-29702060000.0,0.0
2025-03-09,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,533336914400.0
2025-03-09,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,102830199983.0
2025-03-09,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,363396956700.0
2025-03-09,101.0,Bounty Surcharge,-510569896.0,0.0
2025-03-09,117.0,Security Processing Fee,-2686000000.0,0.0
2025-03-09,120.0,Industry Job Tax,-2639901404.0,0.0
2025-03-09,123.0,Asset Safety recovery Tax,-54954314326.0,0.0
2025-03-09,125.0,Project Discovery reward,0.0,34454727265.0
2025-03-09,127.0,Reprocessing Tax,-2350997547.0,0.0
2025-03-09,128.0,Jump Clone Activation Fee,-12483000000.0,0.0
2025-03-09,135.0,Reactions,-105758524826.0,0.0
2025-03-09,141.0,Skill Purchase,-355687427550.0,0.0
2025-03-09,145.0,Hypernet Relay Tax,-291855207468.0,0.0
2025-03-09,147.0,Redeemed ISK token,0.0,4467917500.0
2025-03-09,149.0,SCC surcharge,-82238843989.0,0.0
2025-03-09,155.0,ESS Main Bank Autopayment,0.0,944617891606.0
2025-03-09,156.0,First Day ISK Bonus,0.0,255000000.0
2025-03-09,1000034.0,House of Records,0.0,45018185880.0
2025-03-09,1000035.0,Caldari Navy,0.0,68228444420.0
2025-03-09,1000051.0,Republic Fleet,0.0,74395999980.0
2025-03-09,1000054.0,Republic Security Services,0.0,35701880500.0
2025-03-09,1000082.0,Ministry of Internal Order,0.0,38711591900.0
2025-03-09,1000084.0,Amarr Navy,0.0,102919999960.0
2025-03-09,1000120.0,Federation Navy,0.0,73451999880.0
2025-03-09,1000121.0,Federal Intelligence Office,0.0,46929570530.0
2025-03-09,1000438.0,Deathless Custodians,0.0,6479999980.0
2025-03-10,-66.0,Structure Module (Market),-20000000000.0,1500000000.0
2025-03-10,-41.0,Planetary Industry (Market),-285505631.46,0.0
2025-03-10,-25.0,Asteroid (Market),0.0,1220532500.0
2025-03-10,-17.0,Commodity (Market),-20354965474.38,1364914480252.88
2025-03-10,-16.0,Skill (Market),-94866859170.0,0.0
2025-03-10,-9.0,Blueprint (Market),-205060496443.0,0.0
2025-03-10,-7.0,Module (Market),-10040260.0,0.0
2025-03-10,13.0,Office Rental Fee,-21856136621.0,0.0
2025-03-10,15.0,Repair Bill,-6362413816.0,5053971.0
2025-03-10,19.0,Insurance,-39534937053.0,112708180342.0
2025-03-10,26.0,LP Store,-376423418800.0,0.0
2025-03-10,27.0,Agent Location Services,-44211000.0,0.0
2025-03-10,33.0,Agent Mission Reward,-445518008.0,119235503855.0
2025-03-10,35.0,CSPA,-42796628.0,0.0
2025-03-10,39.0,Corporation Registration Fee,-591926000.0,470341200.0
2025-03-10,40.0,Corporation Logo Change Cost,-4900.0,0.0
2025-03-10,41.0,Release Of Impounded Property,-126506990.0,0.0
2025-03-10,46.0,Brokers Fee,-360669957269.0,0.0
2025-03-10,48.0,Alliance Registration Fee,-2000000000.0,0.0
2025-03-10,49.0,War Fee,-1500000000.0,0.0
2025-03-10,50.0,Alliance Maintainance Fee,-990000000.0,0.0
2025-03-10,51.0,Contraband Fine,-1440500.0,0.0
2025-03-10,54.0,Transaction Tax,-694256634685.0,0.0
2025-03-10,55.0,Jump Clone Installation Fee,-2483100000.0,0.0
2025-03-10,56.0,Manufacturing,-328348970053.0,0.0
2025-03-10,57.0,Researching Technology,-2888837233.0,0.0
2025-03-10,58.0,Researching Time Productivity,-35566948107.0,0.0
2025-03-10,59.0,Researching Material Productivity,-81527952261.0,0.0
2025-03-10,60.0,Copying,-16377025351.0,0.0
2025-03-10,72.0,Contract Brokers Fee,-19221519962.0,0.0
2025-03-10,73.0,Contract Sales Tax,-7912079589.0,0.0
2025-03-10,80.0,Contract Brokers Fee (corp),-1323828582.0,0.0
2025-03-10,85.0,Bounty Prizes,0.0,1740365886482.0
2025-03-10,86.0,Advertisement Listing Fee,-177250000.0,0.0
2025-03-10,87.0,Medal Creation,-55000000.0,0.0
2025-03-10,88.0,Medal Issued,-275000000.0,0.0
2025-03-10,96.0,Planetary Import Tax,-1256534513.0,0.0
2025-03-10,97.0,Planetary Export Tax,-4663905773.0,0.0
2025-03-10,98.0,Planetary Construction,-19818385000.0,0.0
2025-03-10,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,446113663600.05
2025-03-10,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,110611178399.01
2025-03-10,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,387950204964.0
2025-03-10,101.0,Bounty Surcharge,-880967755.0,0.0
2025-03-10,117.0,Security Processing Fee,-2028000000.0,0.0
2025-03-10,120.0,Industry Job Tax,-2445403181.0,0.0
2025-03-10,123.0,Asset Safety recovery Tax,-35225912619.0,0.0
2025-03-10,125.0,Project Discovery reward,0.0,33846064192.0
2025-03-10,127.0,Reprocessing Tax,-1038938307.0,0.0
2025-03-10,128.0,Jump Clone Activation Fee,-10253700000.0,0.0
2025-03-10,135.0,Reactions,-115840827588.0,0.0
2025-03-10,141.0,Skill Purchase,-296766961400.0,0.0
2025-03-10,145.0,Hypernet Relay Tax,-193405168937.0,0.0
2025-03-10,147.0,Redeemed ISK token,0.0,3406547500.0
2025-03-10,149.0,SCC surcharge,-69905663154.0,0.0
2025-03-10,155.0,ESS Main Bank Autopayment,0.0,939962993703.0
2025-03-10,156.0,First Day ISK Bonus,0.0,222500000.0
2025-03-10,1000034.0,House of Records,0.0,35572954990.0
2025-03-10,1000035.0,Caldari Navy,0.0,64458222230.0
2025-03-10,1000051.0,Republic Fleet,0.0,80605888850.0
2025-03-10,1000054.0,Republic Security Services,0.0,24228769060.0
2025-03-10,1000082.0,Ministry of Internal Order,0.0,33393047190.0
2025-03-10,1000084.0,Amarr Navy,0.0,60333800000.0
2025-03-10,1000120.0,Federation Navy,0.0,24170000000.0
2025-03-10,1000121.0,Federal Intelligence Office,0.0,39407253970.0
2025-03-10,1000438.0,Deathless Custodians,0.0,4935000000.0
2025-03-11,-66.0,Structure Module (Market),-25500000000.0,2600000000.0
2025-03-11,-41.0,Planetary Industry (Market),-187148562.93,0.0
2025-03-11,-25.0,Asteroid (Market),0.0,1387411750.0
2025-03-11,-17.0,Commodity (Market),-13787918607.02,1522731629048.5
2025-03-11,-16.0,Skill (Market),-90117443330.0,0.0
2025-03-11,-9.0,Blueprint (Market),-124689877749.0,0.0
2025-03-11,-7.0,Module (Market),-8160080.0,0.0
2025-03-11,13.0,Office Rental Fee,-20295083278.0,0.0
2025-03-11,15.0,Repair Bill,-5336111957.0,5741419.0
2025-03-11,19.0,Insurance,-31969323451.0,101263744526.0
2025-03-11,26.0,LP Store,-566086770800.0,0.0
2025-03-11,27.0,Agent Location Services,-35255000.0,0.0
2025-03-11,33.0,Agent Mission Reward,-417263321.0,118890939370.0
2025-03-11,35.0,CSPA,-37130770.0,0.0
2025-03-11,39.0,Corporation Registration Fee,-638320200.0,521534800.0
2025-03-11,40.0,Corporation Logo Change Cost,-2700.0,0.0
2025-03-11,41.0,Release Of Impounded Property,-81257432.0,0.0
2025-03-11,46.0,Brokers Fee,-366075230696.0,0.0
2025-03-11,48.0,Alliance Registration Fee,-4000000000.0,0.0
2025-03-11,49.0,War Fee,-700000000.0,0.0
2025-03-11,50.0,Alliance Maintainance Fee,-852000000.0,0.0
2025-03-11,51.0,Contraband Fine,-53500500.0,0.0
2025-03-11,54.0,Transaction Tax,-632413843668.0,0.0
2025-03-11,55.0,Jump Clone Installation Fee,-2471400000.0,0.0
2025-03-11,56.0,Manufacturing,-439165624407.0,0.0
2025-03-11,57.0,Researching Technology,-5729203133.0,0.0
2025-03-11,58.0,Researching Time Productivity,-28860120423.0,0.0
2025-03-11,59.0,Researching Material Productivity,-68167623338.0,0.0
2025-03-11,60.0,Copying,-9340621611.0,0.0
2025-03-11,72.0,Contract Brokers Fee,-12924675446.0,0.0
2025-03-11,73.0,Contract Sales Tax,-9256507126.0,0.0
2025-03-11,80.0,Contract Brokers Fee (corp),-943107490.0,0.0
2025-03-11,85.0,Bounty Prizes,0.0,1725139364003.0
2025-03-11,86.0,Advertisement Listing Fee,-154750000.0,0.0
2025-03-11,87.0,Medal Creation,-60000000.0,0.0
2025-03-11,88.0,Medal Issued,-200000000.0,0.0
2025-03-11,96.0,Planetary Import Tax,-1240799446.0,0.0
2025-03-11,97.0,Planetary Export Tax,-5080715137.0,0.0
2025-03-11,98.0,Planetary Construction,-26131205000.0,0.0
2025-03-11,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,627674027200.0
2025-03-11,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,98456110486.01
2025-03-11,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,260775878672.0
2025-03-11,101.0,Bounty Surcharge,-1332625618.0,0.0
2025-03-11,117.0,Security Processing Fee,-2281000000.0,0.0
2025-03-11,120.0,Industry Job Tax,-1660892631.0,0.0
2025-03-11,123.0,Asset Safety recovery Tax,-54119052976.0,0.0
2025-03-11,125.0,Project Discovery reward,0.0,31278202828.0
2025-03-11,127.0,Reprocessing Tax,-2163270161.0,0.0
2025-03-11,128.0,Jump Clone Activation Fee,-10605600000.0,0.0
2025-03-11,135.0,Reactions,-98487996180.0,0.0
2025-03-11,141.0,Skill Purchase,-263171311000.0,0.0
2025-03-11,145.0,Hypernet Relay Tax,-224869276274.0,0.0
2025-03-11,147.0,Redeemed ISK token,0.0,3488555000.0
2025-03-11,149.0,SCC surcharge,-71119577122.0,0.0
2025-03-11,155.0,ESS Main Bank Autopayment,0.0,933638049469.0
2025-03-11,156.0,First Day ISK Bonus,0.0,185000000.0
2025-03-11,1000034.0,House of Records,0.0,23395338450.0
2025-03-11,1000035.0,Caldari Navy,0.0,24542879940.0
2025-03-11,1000051.0,Republic Fleet,0.0,50731000000.0
2025-03-11,1000054.0,Republic Security Services,0.0,21979710540.0
2025-03-11,1000082.0,Ministry of Internal Order,0.0,33895655980.0
2025-03-11,1000084.0,Amarr Navy,0.0,26064000000.0
2025-03-11,1000120.0,Federation Navy,0.0,20151090500.0
2025-03-11,1000121.0,Federal Intelligence Office,0.0,39662189230.0
2025-03-11,1000438.0,Deathless Custodians,0.0,9070000000.0
2025-03-12,-66.0,Structure Module (Market),-28300000000.0,14500000000.0
2025-03-12,-41.0,Planetary Industry (Market),-304903402.93,0.0
2025-03-12,-25.0,Asteroid (Market),0.0,13265338430.0
2025-03-12,-17.0,Commodity (Market),-20333480216.97,1564550981393.71
2025-03-12,-16.0,Skill (Market),-103561612810.0,0.0
2025-03-12,-9.0,Blueprint (Market),-363479377711.0,0.0
2025-03-12,-7.0,Module (Market),-7180030.0,0.0
2025-03-12,13.0,Office Rental Fee,-28179705560.0,0.0
2025-03-12,15.0,Repair Bill,-5306895420.0,649718.0
2025-03-12,19.0,Insurance,-41583909745.0,119197300038.0
2025-03-12,26.0,LP Store,-474915844100.0,0.0
2025-03-12,27.0,Agent Location Services,-31945000.0,0.0
2025-03-12,33.0,Agent Mission Reward,-497777964.0,115300090249.0
2025-03-12,35.0,CSPA,-79969043.0,0.0
2025-03-12,39.0,Corporation Registration Fee,-740707400.0,619122600.0
2025-03-12,40.0,Corporation Logo Change Cost,-4200.0,0.0
2025-03-12,41.0,Release Of Impounded Property,-32052864.0,0.0
2025-03-12,46.0,Brokers Fee,-373968565934.0,0.0
2025-03-12,48.0,Alliance Registration Fee,-3000000000.0,1000000000.0
2025-03-12,49.0,War Fee,-400000000.0,0.0
2025-03-12,50.0,Alliance Maintainance Fee,-1040000000.0,0.0
2025-03-12,51.0,Contraband Fine,-629250.0,0.0
2025-03-12,54.0,Transaction Tax,-950744020240.0,0.0
2025-03-12,55.0,Jump Clone Installation Fee,-2593800000.0,0.0
2025-03-12,56.0,Manufacturing,-377205805861.0,0.0
2025-03-12,57.0,Researching Technology,-2131715774.0,0.0
2025-03-12,58.0,Researching Time Productivity,-37544530367.0,0.0
2025-03-12,59.0,Researching Material Productivity,-65763034019.0,0.0
2025-03-12,60.0,Copying,-8206086070.0,0.0
2025-03-12,72.0,Contract Brokers Fee,-19769160561.0,0.0
2025-03-12,73.0,Contract Sales Tax,-9062857908.0,0.0
2025-03-12,80.0,Contract Brokers Fee (corp),-3040455336.0,0.0
2025-03-12,85.0,Bounty Prizes,0.0,1506783800481.0
2025-03-12,86.0,Advertisement Listing Fee,-293000000.0,0.0
2025-03-12,87.0,Medal Creation,-45000000.0,0.0
2025-03-12,88.0,Medal Issued,-265000000.0,0.0
2025-03-12,96.0,Planetary Import Tax,-1160998469.0,0.0
2025-03-12,97.0,Planetary Export Tax,-4393220362.0,0.0
2025-03-12,98.0,Planetary Construction,-23093780000.0,0.0
2025-03-12,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,728602402850.0
2025-03-12,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,96312020166.0
2025-03-12,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,273164328650.0
2025-03-12,101.0,Bounty Surcharge,-1123959566.0,0.0
2025-03-12,117.0,Security Processing Fee,-2035000000.0,0.0
2025-03-12,120.0,Industry Job Tax,-1568926626.0,0.0
2025-03-12,123.0,Asset Safety recovery Tax,-75861673548.0,0.0
2025-03-12,125.0,Project Discovery reward,0.0,30663945713.0
2025-03-12,127.0,Reprocessing Tax,-1074486262.0,0.0
2025-03-12,128.0,Jump Clone Activation Fee,-11209500000.0,0.0
2025-03-12,135.0,Reactions,-75218079198.0,0.0
2025-03-12,141.0,Skill Purchase,-283029505200.0,0.0
2025-03-12,145.0,Hypernet Relay Tax,-164707334384.0,0.0
2025-03-12,147.0,Redeemed ISK token,0.0,3325450000.0
2025-03-12,149.0,SCC surcharge,-69455030359.0,0.0
2025-03-12,155.0,ESS Main Bank Autopayment,0.0,814313265482.0
2025-03-12,156.0,First Day ISK Bonus,0.0,188000000.0
2025-03-12,1000034.0,House of Records,0.0,22985384780.0
2025-03-12,1000035.0,Caldari Navy,0.0,3790021950.0
2025-03-12,1000051.0,Republic Fleet,0.0,8265498050.0
2025-03-12,1000054.0,Republic Security Services,0.0,28594263540.0
2025-03-12,1000082.0,Ministry of Internal Order,0.0,25838941910.0
2025-03-12,1000084.0,Amarr Navy,0.0,9471255290.0
2025-03-12,1000120.0,Federation Navy,0.0,5466924780.0
2025-03-12,1000121.0,Federal Intelligence Office,0.0,37657589320.0
2025-03-12,1000438.0,Deathless Custodians,0.0,23803312870.0
2025-03-13,-2143.0,Colony Resources (Market),0.0,153276582.69
2025-03-13,-66.0,Structure Module (Market),-33900000000.0,1500000000.0
2025-03-13,-41.0,Planetary Industry (Market),-273968772.43,0.0
2025-03-13,-25.0,Asteroid (Market),0.0,2211038384.86
2025-03-13,-17.0,Commodity (Market),-20706285321.18,1078826120742.52
2025-03-13,-16.0,Skill (Market),-209134580760.0,0.0
2025-03-13,-9.0,Blueprint (Market),-179685172932.0,0.0
2025-03-13,-7.0,Module (Market),-8080030.0,0.0
2025-03-13,13.0,Office Rental Fee,-36171321199.0,0.0
2025-03-13,15.0,Repair Bill,-5718981466.0,48701195.0
2025-03-13,19.0,Insurance,-53582705681.0,133380925882.0
2025-03-13,26.0,LP Store,-495819359600.0,0.0
2025-03-13,27.0,Agent Location Services,-35960000.0,0.0
2025-03-13,33.0,Agent Mission Reward,-409297983.0,116732406108.0
2025-03-13,35.0,CSPA,-77017886.0,0.0
2025-03-13,39.0,Corporation Registration Fee,-475140600.0,343957000.0
2025-03-13,40.0,Corporation Logo Change Cost,-5400.0,0.0
2025-03-13,41.0,Release Of Impounded Property,-145063556.0,0.0
2025-03-13,46.0,Brokers Fee,-369082547533.0,0.0
2025-03-13,48.0,Alliance Registration Fee,-3000000000.0,0.0
2025-03-13,49.0,War Fee,-1800000000.0,0.0
2025-03-13,50.0,Alliance Maintainance Fee,-1190000000.0,0.0
2025-03-13,51.0,Contraband Fine,-19857700.0,0.0
2025-03-13,54.0,Transaction Tax,-1146540493606.0,0.0
2025-03-13,55.0,Jump Clone Installation Fee,-2514600000.0,0.0
2025-03-13,56.0,Manufacturing,-320830079357.0,0.0
2025-03-13,57.0,Researching Technology,-3085741894.0,0.0
