history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-06-20,Null Sec,838115656.2,6128050.0,556982000.0,904959230.0,121638098.8,431550.0,108284000.0,45487040.0
2024-06-20,Pochven,10886464.0,0.0,0.0,0.0,2010120.0,0.0,0.0,0.0
2024-06-20,Wormhole,116683425.8,27272183.0,1031000.0,4062900.0,34966115.4,5507398.0,307000.0,1236020.0
2024-06-21,High Sec,993092699.6,1708930.0,642238000.0,865163020.0,238727035.95,185310.0,128372000.0,138350490.0
2024-06-21,Low Sec,113667135.9,6752590.0,3371000.0,67164840.0,41082896.1,872120.0,889000.0,5666360.0
2024-06-21,Null Sec,891981502.7,6689370.0,475242000.0,1100009390.0,138018517.7,542750.0,93898000.0,34398520.0
2024-06-21,Pochven,13478592.0,0.0,0.0,0.0,1999168.0,0.0,0.0,0.0
2024-06-21,Wormhole,110805523.3,24798794.0,1506000.0,6130780.0,36149466.5,5095663.0,421000.0,2067900.0
2024-06-22,High Sec,1008972166.15,1719480.0,664202000.0,1005771520.0,242820137.05,150810.0,131318000.0,158171870.0
2024-06-22,Low Sec,108903260.35,7799360.0,3610000.0,67395840.0,36430457.4,827780.0,900000.0,2025580.0
2024-06-22,Null Sec,923273878.55,7001670.0,456195000.0,1367355840.0,139713950.75,745680.0,83017000.0,58336780.0
2024-06-22,Pochven,1677456.0,0.0,0.0,296930.0,665456.0,0.0,0.0,34580.0
2024-06-22,Wormhole,150832048.0,28057997.0,1864000.0,19940360.0,48818492.8,5522871.0,576000.0,3601990.0
2024-06-23,High Sec,1099400230.15,1971850.0,692427000.0,853835760.0,262730704.05,144930.0,136873000.0,137311850.0
2024-06-23,Low Sec,136765680.05,7099040.0,3508000.0,36299310.0,31939637.6,859140.0,1020000.0,1887620.0
2024-06-23,Null Sec,954753142.05,6027310.0,472131000.0,1154969210.0,132817081.45,760940.0,93335000.0,36067230.0
2024-06-23,Pochven,6360592.0,0.0,0.0,456700.0,269776.0,0.0,0.0,91760.0
2024-06-23,Wormhole,133169349.1,29740377.0,901000.0,17946800.0,46859939.5,5737383.0,261000.0,1285780.0
2024-06-24,High Sec,916212265.0,1744170.0,633349000.0,804682280.0,227083912.8,120360.0,127152000.0,112741810.0
